ImageID	filename	brightness_median	brightness_stdev	saturation_median	saturation_stdev	hue_median	hue_stdev	ManuscriptID	NameID	Name	Digitized in Rose Digital Library	Online Repository	Digital Manuscript Link	Country	Locality	Institution	Shelfmark	Latitude	Longitude	PlaceID	Origin	Material	Number of folios	Height mm	Width mm	Area mm	Leaves per gathering	Lines per column	Number of illustrations	Date start	Date end	DateCombined	Columns per folio	Texts	Folios with 1 illustration	Folios with More than 1 illustration	Folios with at least one illustration	Folios with at least one illustration	Shelfmark	Olim		Langlois	Notes
Man114_f083	Man114_f083.JPEG	214	36.8337	77	23.9466	26	7.4825	Man196	Francais2278	Franﾌ､ais 2278	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2278	48.833584	2.375766	Pl117	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1482	2	1					fr. 2278		N	Y	
Man114_f084	Man114_f084.JPEG	220	38.4995	56	19.3448	26	10.0024	Man197	Francais2279	Franﾌ､ais 2279	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2279	48.833584	2.375766	Pl118	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1483	2	1					fr. 2279		N	Y	
Man114_f085	Man114_f085.JPEG	220	35.8224	58	20.4655	26	8.2062	Man198	Francais2280	Franﾌ､ais 2280	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2280	48.833584	2.375766	Pl119	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1484	2	1					fr. 2280		N	Y	
Man114_f086	Man114_f086.JPEG	224	29.6575	62	23.3664	26	7.6439	Man199	Francais2281	Franﾌ､ais 2281	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2281	48.833584	2.375766	Pl120	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1485	2	1					fr. 2281		N	Y	
Man114_f087	Man114_f087.JPEG	219	36.8441	58	19.778	26	7.3841	Man200	Francais2282	Franﾌ､ais 2282	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2282	48.833584	2.375766	Pl121	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1486	2	1					fr. 2282		N	Y	
Man114_f088	Man114_f088.JPEG	228	26.9045	61	23.1689	27	9.7666	Man201	Francais2283	Franﾌ､ais 2283	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2283	48.833584	2.375766	Pl122	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1487	2	1					fr. 2283		N	Y	
Man114_f089	Man114_f089.JPEG	216	41.0902	51	22.4306	26	8.8803	Man202	Francais2284	Franﾌ､ais 2284	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2284	48.833584	2.375766	Pl123	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1488	2	1					fr. 2284		N	Y	
Man114_f090	Man114_f090.JPEG	215	37.7305	74	22.7769	26	6.976	Man203	Francais2285	Franﾌ､ais 2285	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2285	48.833584	2.375766	Pl124	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1489	2	1					fr. 2285		N	Y	
Man114_f091	Man114_f091.JPEG	223	40.3265	56	21.9386	26	7.4085	Man204	Francais2286	Franﾌ､ais 2286	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2286	48.833584	2.375766	Pl125	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1490	2	1					fr. 2286		N	Y	
Man114_f092	Man114_f092.JPEG	217	39.6951	60	22.2489	26	10.3231	Man205	Francais2287	Franﾌ､ais 2287	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2287	48.833584	2.375766	Pl126	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1491	2	1					fr. 2287		N	Y	
Man114_f093	Man114_f093.JPEG	208	41.0771	77	25.1318	26	9.3944	Man206	Francais2288	Franﾌ､ais 2288	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2288	48.833584	2.375766	Pl127	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1492	2	1					fr. 2288		N	Y	
Man114_f094	Man114_f094.JPEG	212	36.7311	68	22.3639	26	8.3045	Man207	Francais2289	Franﾌ､ais 2289	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2289	48.833584	2.375766	Pl128	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1493	2	1					fr. 2289		N	Y	
Man114_f095	Man114_f095.JPEG	214	42.7883	70	23.0368	26	7.8831	Man208	Francais2290	Franﾌ､ais 2290	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2290	48.833584	2.375766	Pl129	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1494	2	1					fr. 2290		N	Y	
Man114_f096	Man114_f096.JPEG	210	38.9297	70	23.8305	26	6.9874	Man209	Francais2291	Franﾌ､ais 2291	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2291	48.833584	2.375766	Pl130	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1495	2	1					fr. 2291		N	Y	
Man114_f097	Man114_f097.JPEG	224	27.3736	63	22.3644	26	8.4153	Man210	Francais2292	Franﾌ､ais 2292	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2292	48.833584	2.375766	Pl131	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1496	2	1					fr. 2292		N	Y	
Man114_f098	Man114_f098.JPEG	219	37.3943	60	23.0654	26	7.7154	Man211	Francais2293	Franﾌ､ais 2293	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2293	48.833584	2.375766	Pl132	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1497	2	1					fr. 2293		N	Y	
Man114_f099	Man114_f099.JPEG	206	41.9813	69	23.8362	26	7.728	Man212	Francais2294	Franﾌ､ais 2294	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2294	48.833584	2.375766	Pl133	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1498	2	1					fr. 2294		N	Y	
Man114_f100	Man114_f100.JPEG	224	36.5929	58	22.2186	27	6.9014	Man213	Francais2295	Franﾌ､ais 2295	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2295	48.833584	2.375766	Pl134	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1499	2	1					fr. 2295		N	Y	
Man114_f101	Man114_f101.JPEG	227	31.0545	55	22.3048	26	7.3976	Man214	Francais2296	Franﾌ､ais 2296	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2296	48.833584	2.375766	Pl135	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1500	2	1					fr. 2296		N	Y	
Man114_f102	Man114_f102.JPEG	220	39.981	58	20.6998	26	7.5551	Man215	Francais2297	Franﾌ､ais 2297	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2297	48.833584	2.375766	Pl136	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1501	2	1					fr. 2297		N	Y	
Man114_f103	Man114_f103.JPEG	225	32.4548	57	21.9556	26	8.6199	Man216	Francais2298	Franﾌ､ais 2298	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2298	48.833584	2.375766	Pl137	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1502	2	1					fr. 2298		N	Y	
Man114_f104	Man114_f104.JPEG	213	35.5722	57	20.5751	26	7.3793	Man217	Francais2299	Franﾌ､ais 2299	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2299	48.833584	2.375766	Pl138	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1503	2	1					fr. 2299		N	Y	
Man114_f105	Man114_f105.JPEG	219	27.7662	79	23.8228	26	11.0373	Man218	Francais2300	Franﾌ､ais 2300	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2300	48.833584	2.375766	Pl139	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1504	2	1					fr. 2300		N	Y	
Man114_f106	Man114_f106.JPEG	213	34.661	69	21.7891	26	7.8908	Man219	Francais2301	Franﾌ､ais 2301	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2301	48.833584	2.375766	Pl140	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1505	2	1					fr. 2301		N	Y	
Man114_f107	Man114_f107.JPEG	209	40.7599	73	23.6715	26	9.4288	Man220	Francais2302	Franﾌ､ais 2302	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2302	48.833584	2.375766	Pl141	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1506	2	1					fr. 2302		N	Y	
Man114_f108	Man114_f108.JPEG	218	33.1274	61	24.0526	26	7.235	Man221	Francais2303	Franﾌ､ais 2303	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2303	48.833584	2.375766	Pl142	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1507	2	1					fr. 2303		N	Y	
Man114_f109	Man114_f109.JPEG	216	35.7752	68	21.3677	26	6.1777	Man222	Francais2304	Franﾌ､ais 2304	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2304	48.833584	2.375766	Pl143	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1508	2	1					fr. 2304		N	Y	
Man114_f110	Man114_f110.JPEG	211	39.3977	69	21.5894	26	7.2053	Man223	Francais2305	Franﾌ､ais 2305	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2305	48.833584	2.375766	Pl144	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1509	2	1					fr. 2305		N	Y	
Man114_f111	Man114_f111.JPEG	213	35.3951	62	21.4927	26	10.2618	Man224	Francais2306	Franﾌ､ais 2306	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2306	48.833584	2.375766	Pl145	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1510	2	1					fr. 2306		N	Y	
Man114_f112	Man114_f112.JPEG	211	41.6969	56	22.825	26	7.3636	Man225	Francais2307	Franﾌ､ais 2307	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2307	48.833584	2.375766	Pl146	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1511	2	1					fr. 2307		N	Y	
Man114_f113	Man114_f113.JPEG	242	15.6477	58	18.8644	24	8.234	Man226	Francais2308	Franﾌ､ais 2308	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2308	48.833584	2.375766	Pl147	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1512	2	1					fr. 2308		N	Y	
Man114_f114	Man114_f114.JPEG	236	18.9789	58	23.7795	25	8.4914	Man227	Francais2309	Franﾌ､ais 2309	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2309	48.833584	2.375766	Pl148	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1513	2	1					fr. 2309		N	Y	
Man114_f115	Man114_f115.JPEG	213	35.338	69	22.5546	26	10.557	Man228	Francais2310	Franﾌ､ais 2310	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2310	48.833584	2.375766	Pl149	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1514	2	1					fr. 2310		N	Y	
Man114_f116	Man114_f116.JPEG	211	42.192	71	24.4194	26	10.1402	Man229	Francais2311	Franﾌ､ais 2311	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2311	48.833584	2.375766	Pl150	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1515	2	1					fr. 2311		N	Y	
Man114_f117	Man114_f117.JPEG	226	26.9938	58	20.9854	26	7.2766	Man230	Francais2312	Franﾌ､ais 2312	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2312	48.833584	2.375766	Pl151	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1516	2	1					fr. 2312		N	Y	
Man114_f118	Man114_f118.JPEG	217	34.3332	71	21.9186	26	8.3743	Man231	Francais2313	Franﾌ､ais 2313	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2313	48.833584	2.375766	Pl152	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1517	2	1					fr. 2313		N	Y	
Man114_f119	Man114_f119.JPEG	205	42.0939	72	25.0066	26	9.2153	Man232	Francais2314	Franﾌ､ais 2314	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2314	48.833584	2.375766	Pl153	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1518	2	1					fr. 2314		N	Y	
Man114_f120	Man114_f120.JPEG	211	43.8098	53	22.6399	26	11.735	Man233	Francais2315	Franﾌ､ais 2315	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2315	48.833584	2.375766	Pl154	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1519	2	1					fr. 2315		N	Y	
Man114_f121	Man114_f121.JPEG	222	33.2948	74	23.3665	27	9.9345	Man234	Francais2316	Franﾌ､ais 2316	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2316	48.833584	2.375766	Pl155	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1520	2	1					fr. 2316		N	Y	
Man114_f122	Man114_f122.JPEG	224	28.4356	68	23.1322	26	6.736	Man235	Francais2317	Franﾌ､ais 2317	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2317	48.833584	2.375766	Pl156	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1521	2	1					fr. 2317		N	Y	
Man114_f123	Man114_f123.JPEG	213	40.5606	57	22.1344	26	9.9819	Man236	Francais2318	Franﾌ､ais 2318	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2318	48.833584	2.375766	Pl157	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1522	2	1					fr. 2318		N	Y	
Man114_f124	Man114_f124.JPEG	241	14.2841	57	18.9855	25	9.6221	Man237	Francais2319	Franﾌ､ais 2319	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2319	48.833584	2.375766	Pl158	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1523	2	1					fr. 2319		N	Y	
Man114_f125	Man114_f125.JPEG	212	35.9217	74	23.7789	26	7.664	Man238	Francais2320	Franﾌ､ais 2320	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2320	48.833584	2.375766	Pl159	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1524	2	1					fr. 2320		N	Y	
Man114_f126	Man114_f126.JPEG	208	41.1714	69	24.3871	26	10.5265	Man239	Francais2321	Franﾌ､ais 2321	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2321	48.833584	2.375766	Pl160	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1525	2	1					fr. 2321		N	Y	
Man114_f127	Man114_f127.JPEG	238	16.8986	57	20.591	24	5.5411	Man240	Francais2322	Franﾌ､ais 2322	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2322	48.833584	2.375766	Pl161	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1526	2	1					fr. 2322		N	Y	
Man114_f128	Man114_f128.JPEG	209	37.9998	69	22.4814	26	6.4105	Man241	Francais2323	Franﾌ､ais 2323	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2323	48.833584	2.375766	Pl162	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1527	2	1					fr. 2323		N	Y	
Man114_f129	Man114_f129.JPEG	212	36.737	61	21.4008	26	9.0265	Man242	Francais2324	Franﾌ､ais 2324	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2324	48.833584	2.375766	Pl163	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1528	2	1					fr. 2324		N	Y	
Man114_f130	Man114_f130.JPEG	214	37.3948	66	20.6426	26	7.7942	Man243	Francais2325	Franﾌ､ais 2325	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2325	48.833584	2.375766	Pl164	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1529	2	1					fr. 2325		N	Y	
Man114_f131	Man114_f131.JPEG	217	34.8878	68	21.8766	26	8.19	Man244	Francais2326	Franﾌ､ais 2326	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2326	48.833584	2.375766	Pl165	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1530	2	1					fr. 2326		N	Y	
Man114_f132	Man114_f132.JPEG	208	39.8352	60	22.7229	25	7.5816	Man245	Francais2327	Franﾌ､ais 2327	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2327	48.833584	2.375766	Pl166	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1531	2	1					fr. 2327		N	Y	
Man114_f133	Man114_f133.JPEG	221	26.813	59	20.4253	26	10.0752	Man246	Francais2328	Franﾌ､ais 2328	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2328	48.833584	2.375766	Pl167	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1532	2	1					fr. 2328		N	Y	
Man114_f134	Man114_f134.JPEG	215	40.179	55	19.7732	26	9.6203	Man247	Francais2329	Franﾌ､ais 2329	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2329	48.833584	2.375766	Pl168	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1533	2	1					fr. 2329		N	Y	
Man114_f135	Man114_f135.JPEG	212	36.1716	70	23.3932	26	7.2696	Man248	Francais2330	Franﾌ､ais 2330	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2330	48.833584	2.375766	Pl169	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1534	2	1					fr. 2330		N	Y	
Man114_f136	Man114_f136.JPEG	224	31.0898	66	22.515	26	8.1035	Man249	Francais2331	Franﾌ､ais 2331	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2331	48.833584	2.375766	Pl170	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1535	2	1					fr. 2331		N	Y	
Man114_f137	Man114_f137.JPEG	221	39.6271	56	19.0723	26	7.2755	Man250	Francais2332	Franﾌ､ais 2332	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2332	48.833584	2.375766	Pl171	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1536	2	1					fr. 2332		N	Y	
Man114_f138	Man114_f138.JPEG	226	36.7061	58	20.5173	27	7.0679	Man251	Francais2333	Franﾌ､ais 2333	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2333	48.833584	2.375766	Pl172	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1537	2	1					fr. 2333		N	Y	
Man114_f139	Man114_f139.JPEG	225	31.9858	65	23.1528	26	7.3442	Man252	Francais2334	Franﾌ､ais 2334	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2334	48.833584	2.375766	Pl173	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1538	2	1					fr. 2334		N	Y	
Man114_f140	Man114_f140.JPEG	207	44.2459	72	25.589	26	8.3762	Man253	Francais2335	Franﾌ､ais 2335	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2335	48.833584	2.375766	Pl174	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1539	2	1					fr. 2335		N	Y	
Man114_f141	Man114_f141.JPEG	215	36.1126	77	24.7122	26	7.9196	Man254	Francais2336	Franﾌ､ais 2336	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2336	48.833584	2.375766	Pl175	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1540	2	1					fr. 2336		N	Y	
Man114_f142	Man114_f142.JPEG	226	26.4809	62	21.8557	27	9.1206	Man255	Francais2337	Franﾌ､ais 2337	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2337	48.833584	2.375766	Pl176	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1541	2	1					fr. 2337		N	Y	
Man114_f143	Man114_f143.JPEG	208	40.2478	66	21.9846	26	7.9081	Man256	Francais2338	Franﾌ､ais 2338	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2338	48.833584	2.375766	Pl177	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1542	2	1					fr. 2338		N	Y	
Man114_f144	Man114_f144.JPEG	206	42.3539	58	22.8794	25	11.4371	Man257	Francais2339	Franﾌ､ais 2339	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2339	48.833584	2.375766	Pl178	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1543	2	1					fr. 2339		N	Y	
Man114_f145	Man114_f145.JPEG	218	41.6834	60	22.3642	26	8.174	Man258	Francais2340	Franﾌ､ais 2340	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2340	48.833584	2.375766	Pl179	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1544	2	1					fr. 2340		N	Y	
Man114_f146	Man114_f146.JPEG	208	43.0989	80	26.0344	26	9.3298	Man259	Francais2341	Franﾌ､ais 2341	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2341	48.833584	2.375766	Pl180	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1545	2	1					fr. 2341		N	Y	
Man114_f147	Man114_f147.JPEG	216	38.6455	64	20.9785	26	7.1573	Man260	Francais2342	Franﾌ､ais 2342	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2342	48.833584	2.375766	Pl181	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1546	2	1					fr. 2342		N	Y	
Man114_f148	Man114_f148.JPEG	221	38.5918	63	21.3747	26	8.7532	Man261	Francais2343	Franﾌ､ais 2343	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2343	48.833584	2.375766	Pl182	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1547	2	1					fr. 2343		N	Y	
Man114_f149	Man114_f149.JPEG	107	40.1297	179	57.6344	2	102.144	Man262	Francais2344	Franﾌ､ais 2344	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2344	48.833584	2.375766	Pl183	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1548	2	1					fr. 2344		N	Y	
Man114_f150	Man114_f150.JPEG	212	40.867	73	24.513	26	8.2943	Man263	Francais2345	Franﾌ､ais 2345	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b6000339k/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 2345	48.833584	2.375766	Pl184	France	parchment	40	388	265	102820		50	123	1300	1400	1300_1549	2	1					fr. 2345		N	Y	
